0	:invoke	:read	nil
0	:ok	:read	nil
1	:invoke	:broadcast	0
1	:ok	:broadcast	0
2	:invoke	:broadcast	1
2	:ok	:broadcast	1
3	:invoke	:read	nil
4	:invoke	:broadcast	2
3	:ok	:read	[0 1]
4	:ok	:broadcast	2
0	:invoke	:broadcast	3
0	:ok	:broadcast	3
0	:invoke	:broadcast	4
1	:invoke	:broadcast	5
2	:invoke	:broadcast	6
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3]
4	:invoke	:read	nil
3	:invoke	:broadcast	7
3	:ok	:broadcast	7
3	:invoke	:broadcast	8
3	:ok	:broadcast	8
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8]
3	:invoke	:broadcast	9
3	:ok	:broadcast	9
3	:invoke	:broadcast	10
3	:ok	:broadcast	10
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10]
3	:invoke	:broadcast	11
3	:ok	:broadcast	11
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11]
3	:invoke	:broadcast	12
3	:ok	:broadcast	12
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12]
3	:invoke	:broadcast	13
3	:ok	:broadcast	13
3	:invoke	:broadcast	14
3	:ok	:broadcast	14
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14]
3	:invoke	:broadcast	15
3	:ok	:broadcast	15
3	:invoke	:broadcast	16
3	:ok	:broadcast	16
3	:invoke	:broadcast	17
3	:ok	:broadcast	17
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17]
3	:invoke	:broadcast	18
3	:ok	:broadcast	18
3	:invoke	:broadcast	19
3	:ok	:broadcast	19
3	:invoke	:broadcast	20
3	:ok	:broadcast	20
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20]
3	:invoke	:broadcast	21
3	:ok	:broadcast	21
3	:invoke	:broadcast	22
3	:ok	:broadcast	22
3	:invoke	:broadcast	23
3	:ok	:broadcast	23
3	:invoke	:broadcast	24
3	:ok	:broadcast	24
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24]
3	:invoke	:broadcast	25
3	:ok	:broadcast	25
3	:invoke	:broadcast	26
3	:ok	:broadcast	26
3	:invoke	:broadcast	27
3	:ok	:broadcast	27
3	:invoke	:broadcast	28
3	:ok	:broadcast	28
3	:invoke	:broadcast	29
3	:ok	:broadcast	29
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29]
0	:info	:broadcast	4	:net-timeout
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29]
1	:info	:broadcast	5	:net-timeout
2	:info	:broadcast	6	:net-timeout
7	:invoke	:broadcast	30
3	:invoke	:broadcast	31
3	:ok	:broadcast	31
5	:invoke	:broadcast	32
6	:invoke	:broadcast	33
4	:fail	:read	nil	:net-timeout
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31]
3	:invoke	:broadcast	34
3	:ok	:broadcast	34
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 34]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 34]
4	:invoke	:read	nil
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 34]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 34]
3	:invoke	:broadcast	35
3	:ok	:broadcast	35
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 34 35]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 34 35]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 34 35]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 34 35]
3	:invoke	:broadcast	36
3	:ok	:broadcast	36
